target_list,probe_L,probe_R,correct_resp,n,key_resp_inverted.corr_mean,key_resp_inverted.corr_raw,key_resp_inverted.corr_std,key_resp_inverted.duration_mean,key_resp_inverted.duration_raw,key_resp_inverted.duration_std,key_resp_inverted.keys_raw,key_resp_inverted.rt_mean,key_resp_inverted.rt_raw,key_resp_inverted.rt_std,order
stimuli/inverted_faces/F9.png,stimuli/inverted_faces/F9morph.png,stimuli/inverted_faces/F9.png,2,1.0,0.0,0.0,0.0,0.1271297037601471,0.1271297037601471,0.0,'right',712.5240478515625,712.5240478515625,0.0,8.0
stimuli/inverted_faces/M125.png,stimuli/inverted_faces/M125morph.png,stimuli/inverted_faces/M125.png,2,1.0,0.0,0.0,0.0,0.15196029841899872,0.15196029841899872,0.0,'right',653.915283203125,653.915283203125,0.0,2.0
stimuli/inverted_faces/M128.png,stimuli/inverted_faces/M128morph.png,stimuli/inverted_faces/M128.png,2,1.0,0.0,0.0,0.0,0.16819269955158234,0.16819269955158234,0.0,'right',828.355712890625,828.355712890625,0.0,20.0
stimuli/inverted_faces/M22.png,stimuli/inverted_faces/M22morph.png,stimuli/inverted_faces/M22.png,2,1.0,0.0,0.0,0.0,0.15171509981155396,0.15171509981155396,0.0,'right',838.3800048828125,838.3800048828125,0.0,21.0
stimuli/inverted_faces/M31.png,stimuli/inverted_faces/M31morph.png,stimuli/inverted_faces/M31.png,2,1.0,0.0,0.0,0.0,0.14355549216270447,0.14355549216270447,0.0,'right',857.6597900390625,857.6597900390625,0.0,23.0

extraInfo
participant,101
session,1
order,1
EEG,False
EyeLink,False
EyeTribe,False
Calibrate,False
date,2025-02-04_10h32.07.219
expName,inversion_effect
psychopyVersion,2024.1.0
frameRate,None
expStart,2025-02-04 10h32.27.121280 -0800
