block_list,fix_dur,target_dur,isi_dur,probe_dur,iti_dur,stim_size,target_list,probe_L,probe_R,correct_resp,condStim,condDur,condOrient,upright_flag,inverted_flag,blocks_practice.thisRepN,blocks_practice.thisTrialN,blocks_practice.thisN,blocks_practice.thisIndex,trials_practice_up.thisRepN,trials_practice_up.thisTrialN,trials_practice_up.thisN,trials_practice_up.thisIndex,trials_practice_inv.thisRepN,trials_practice_inv.thisTrialN,trials_practice_inv.thisN,trials_practice_inv.thisIndex,blocks_order.thisRepN,blocks_order.thisTrialN,blocks_order.thisN,blocks_order.thisIndex,trials_upright.thisRepN,trials_upright.thisTrialN,trials_upright.thisN,trials_upright.thisIndex,trials_inverted.thisRepN,trials_inverted.thisTrialN,trials_inverted.thisN,trials_inverted.thisIndex,thisRow.t,notes,Start.started,Start.stopped,instrPractice.started,key_resp_practice.started,instrPractice.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.duration,getReady.started,getReady.stopped,Fixation.started,text_fixation.started,text_fixation.stopped,Fixation.stopped,EncodingUpright.started,orient,image_target_upright.started,image_target_upright.stopped,EncodingUpright.stopped,ISI.started,isi_jittered,text_isi.started,text_isi.stopped,ISI.stopped,ProbeUpPractice.started,image_probePrac_up_left.started,image_probePrace_up_right.started,key_resp_up_prac.started,image_probePrac_up_left.stopped,image_probePrace_up_right.stopped,key_resp_up_prac.stopped,ProbeUpPractice.stopped,key_resp_up_prac.keys,key_resp_up_prac.corr,key_resp_up_prac.rt,key_resp_up_prac.duration,ITI.started,iti_jittered,text_iti.started,text_iti.stopped,ITI.stopped,EncodingInverted.started,image_target_inverted.started,image_target_inverted.stopped,EncodingInverted.stopped,ProbeInvPractice.started,image_probePrac_inv_left.started,image_probePrace_inv_right.started,key_resp_inv_prac.started,image_probePrac_inv_left.stopped,image_probePrace_inv_right.stopped,key_resp_inv_prac.stopped,ProbeInvPractice.stopped,key_resp_inv_prac.keys,key_resp_inv_prac.corr,FB_Practice.started,key_resp_endPractice.started,FB_Practice.stopped,key_resp_endPractice.keys,key_resp_endPractice.rt,key_resp_endPractice.duration,ProbeUpright.started,image_probe_upright_left.started,image_probe_upright_right.started,key_resp_upright.started,image_probe_upright_left.stopped,image_probe_upright_right.stopped,key_resp_upright.stopped,ProbeUpright.stopped,key_resp_upright.keys,key_resp_upright.corr,key_resp_upright.rt,key_resp_upright.duration,IBI.started,text_ibi.started,IBI.stopped,ProbeInverted.started,image_probe_inverted_left.started,image_probe_inverted_right.started,key_resp_inverted.started,image_probe_inverted_left.stopped,image_probe_inverted_right.stopped,key_resp_inverted.stopped,ProbeInverted.stopped,key_resp_inverted.keys,key_resp_inverted.corr,key_resp_inverted.rt,key_resp_inverted.duration,ThankYou.started,text_thanks.started,ThankYou.stopped,participant,session,order,EEG,EyeLink,EyeTribe,Calibrate,date,expName,psychopyVersion,frameRate,expStart,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M25.png,stimuli/inverted_faces/M25.png,stimuli/inverted_faces/M25morph.png,1,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,6,6,11,413.52146690001246,,,,,,,,,,,,413.5142879000632,413.52146690001246,413.52146690001246,413.5146180000156,,inverted,,,,418.50720850005746,0.6579434700661468,418.5141681000823,419.16578779998235,419.15671270003077,,,,,,,,,,,,,422.1493656000821,1.0906412400663923,422.15650699997786,423.2406282000011,423.23225930007175,413.5146306999959,413.52146690001246,418.5141681000823,418.5071768000489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.15673500008415,419.16578779998235,419.16578779998235,419.16578779998235,422.15650699997786,422.15650699997786,422.15650699997786,422.14897400001064,left,0,420.21217880002223,0.13614349998533726,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M121.png,stimuli/inverted_faces/M121.png,stimuli/inverted_faces/M121morph.png,1,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,7,7,1,423.2406282000011,,,,,,,,,,,,423.23258060007356,423.2406282000011,423.2406282000011,423.23302200005855,,inverted,,,,428.225165400072,0.6161860093691061,428.2324605000904,428.8428564000642,428.83314600004815,,,,,,,,,,,,,431.8341254000552,1.0664912720850634,431.8412284000078,432.899891500012,432.8920216000406,423.2330356000457,423.2406282000011,428.2324605000904,428.22513550007716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.8331666000886,428.8428564000642,428.8428564000642,428.8428564000642,431.8412284000078,431.8412284000078,431.8412284000078,431.8337407000363,left,0,430.00372560007963,0.1365714999847114,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/F11.png,stimuli/inverted_faces/F11morph.png,stimuli/inverted_faces/F11.png,2,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,8,8,14,432.899891500012,,,,,,,,,,,,432.8924032000359,432.899891500012,432.899891500012,432.89275780005846,,inverted,,,,437.88496940000914,0.5099128974907412,437.89252180000767,438.40209780004807,438.3928650000598,,,,,,,,,,,,,441.3854455000255,1.1478038284113512,441.39266240003053,442.53474270005245,442.5268672000384,432.8927742000669,432.899891500012,437.89252180000767,437.88494450005237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.39288479997776,438.40209780004807,438.40209780004807,438.40209780004807,441.39266240003053,441.39266240003053,441.39266240003053,441.38509670004714,right,0,439.74759580008686,0.1529288999736309,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M129.png,stimuli/inverted_faces/M129.png,stimuli/inverted_faces/M129morph.png,1,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,9,9,3,442.53474270005245,,,,,,,,,,,,442.52723600005265,442.53474270005245,442.53474270005245,442.5275570000522,,inverted,,,,447.5193673000904,0.6034375343987182,447.52700160001405,448.1280481000431,448.1193023000378,,,,,,,,,,,,,451.11137120006606,1.1703535050309095,451.1190650999779,452.28552999999374,452.27789520006627,442.52757470007055,442.53474270005245,447.52700160001405,447.5193455000408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.11932190007064,448.1280481000431,448.1280481000431,448.1280481000431,451.1190650999779,451.1190650999779,451.1190650999779,451.1111048000166,left,0,449.1723433000734,0.13612659997306764,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/F13.png,stimuli/inverted_faces/F13morph.png,stimuli/inverted_faces/F13.png,2,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,10,10,16,452.28552999999374,,,,,,,,,,,,452.2781739999773,452.28552999999374,452.28552999999374,452.2784044999862,,inverted,,,,457.2702673000749,0.5202985875573114,457.27816220000386,457.79510290001053,457.7871624000836,,,,,,,,,,,,,460.7795129000442,1.1224353759084742,460.7870563000906,461.9036718000425,461.8958464000607,452.27841420006007,452.28552999999374,457.27816220000386,457.27025300008245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.78717600007076,457.79510290001053,457.79510290001053,457.79510290001053,460.7870563000906,460.7870563000906,460.7870563000906,460.77926550002303,right,0,458.9638398999814,0.15197970008011907,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M127.png,stimuli/inverted_faces/M127.png,stimuli/inverted_faces/M127morph.png,1,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,11,11,8,461.9036718000425,,,,,,,,,,,,461.8960766000673,461.9036718000425,461.9036718000425,461.89627110003494,,inverted,,,,466.8887353000464,0.5186853810614537,466.89651510003023,467.4150803000666,467.40559660003055,,,,,,,,,,,,,470.4059949000366,1.2498895961164325,470.41361200006213,471.6551862000488,471.64767229999416,461.8962794999825,461.9036718000425,466.89651510003023,466.88871860003565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.405619300087,467.4150803000666,467.4150803000666,467.4150803000666,470.41361200006213,470.41361200006213,470.41361200006213,470.4057367000496,left,0,468.3559971000068,0.1439894000068307,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/F7.png,stimuli/inverted_faces/F7morph.png,stimuli/inverted_faces/F7.png,2,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,12,12,18,471.6551862000488,,,,,,,,,,,,471.64796520001255,471.6551862000488,471.6551862000488,471.6482390000019,,inverted,,,,476.6401288000634,0.5553729796775905,476.6478676000843,477.198232499999,477.18997359997593,,,,,,,,,,,,,480.18227900005877,1.2204816931622033,480.1901230000658,481.40737430006266,481.3993746000342,471.6482524999883,471.6551862000488,476.6478676000843,476.64011110004503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.1899887000909,477.198232499999,477.198232499999,477.198232499999,480.1901230000658,480.1901230000658,480.1901230000658,480.1820495000575,left,0,477.8675955000799,0.1608051999937743,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M126.png,stimuli/inverted_faces/M126.png,stimuli/inverted_faces/M126morph.png,1,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,13,13,2,481.40737430006266,,,,,,,,,,,,481.3996967000421,481.40737430006266,481.40737430006266,481.4000400999794,,inverted,,,,486.39174180000555,0.5664016591155993,486.399283100036,486.95891230006237,486.95010560005903,,,,,,,,,,,,,489.94260770000983,1.241958084311059,489.9498477000743,491.18302160000894,491.1754604000598,481.4000552999787,481.40737430006266,486.399283100036,486.39171930006705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.9501251000911,486.95891230006237,486.95891230006237,486.95891230006237,489.9498477000743,489.9498477000743,489.9498477000743,489.9422303000465,left,0,487.99628120008856,0.14414119999855757,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M130.png,stimuli/inverted_faces/M130.png,stimuli/inverted_faces/M130morph.png,1,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,14,14,9,491.18302160000894,,,,,,,,,,,,491.17577700002585,491.18302160000894,491.18302160000894,491.1760618999833,,inverted,,,,496.16821080003865,0.6127185974078515,496.17578779999167,496.78552380006295,496.7763428000035,,,,,,,,,,,,,499.7691476000473,1.0594731878914838,499.77638120006304,500.82627419999335,500.8187573000323,491.1760759000899,491.18302160000894,496.17578779999167,496.1681908000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.7763582000043,496.78552380006295,496.78552380006295,496.78552380006295,499.77638120006304,499.77638120006304,499.77638120006304,499.7687610000139,left,0,498.14827570004854,0.1281450999667868,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M119.png,stimuli/inverted_faces/M119.png,stimuli/inverted_faces/M119morph.png,1,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,15,15,6,500.82627419999335,,,,,,,,,,,,500.8190520000644,500.82627419999335,500.82627419999335,500.819323200034,,inverted,,,,505.81118970003445,0.6192634376891684,505.818896700046,506.4369445000775,506.4278611000627,,,,,,,,,,,,,509.4203975000419,1.2109596822246098,509.4277548000682,510.6358939000638,510.6283650000114,500.81933590001427,500.82627419999335,505.818896700046,505.8111717000138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.4278804999776,506.4369445000775,506.4369445000775,506.4369445000775,509.4277548000682,509.4277548000682,509.4277548000682,509.42009250004776,left,0,507.7250273000682,0.15199419995769858,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M32.png,stimuli/inverted_faces/M32morph.png,stimuli/inverted_faces/M32.png,2,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,16,16,20,510.6358939000638,,,,,,,,,,,,510.62861870008055,510.6358939000638,510.6358939000638,510.62886539998,,inverted,,,,515.620943600079,0.6286281030149174,515.6286581000313,516.2554515000666,516.2460081999889,,,,,,,,,,,,,519.2469032000517,1.1706035543218072,519.254144400009,520.4207540000789,520.4130352999782,510.62887610006146,510.6358939000638,515.6286581000313,515.6209256000584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.2460280000232,516.2554515000666,516.2554515000666,516.2554515000666,519.254144400009,519.254144400009,519.254144400009,519.2466643999796,None,0,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M131.png,stimuli/inverted_faces/M131.png,stimuli/inverted_faces/M131morph.png,1,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,17,17,10,520.4207540000789,,,,,,,,,,,,520.4132940000854,520.4207540000789,520.4207540000789,520.4134952999884,,inverted,,,,525.4057702000719,0.5270897931034436,525.4133744999999,525.9394939000485,525.9306162000867,,,,,,,,,,,,,528.9232259000419,1.0065415443904764,528.9306030999869,529.9319697000319,529.9236650000094,520.4135042000562,520.4207540000789,525.4133744999999,525.4057494000299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.9306340999901,525.9394939000485,525.9394939000485,525.9394939000485,528.9306030999869,528.9306030999869,528.9306030999869,528.9229354000418,left,0,526.7724645000417,0.12773219996597618,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/F12.png,stimuli/inverted_faces/F12morph.png,stimuli/inverted_faces/F12.png,2,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,18,18,15,529.9319697000319,,,,,,,,,,,,529.9240616000025,529.9319697000319,529.9319697000319,529.9244344000472,,inverted,,,,534.9157171000261,0.6304432845611438,534.9237029000651,535.5495260000462,535.5405630000168,,,,,,,,,,,,,538.5331450999947,1.0793337676191308,538.5405947000254,539.6152381000575,539.6077822999796,529.9244510000572,529.9319697000319,534.9237029000651,534.9156962999841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.5405806000344,535.5495260000462,535.5495260000462,535.5495260000462,538.5405947000254,538.5405947000254,538.5405947000254,538.5328005000483,right,0,536.3562856999924,0.1679160000057891,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M28.png,stimuli/inverted_faces/M28.png,stimuli/inverted_faces/M28morph.png,1,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,19,19,12,539.6152381000575,,,,,,,,,,,,539.6080884999828,539.6152381000575,539.6152381000575,539.6083869000431,,inverted,,,,544.6006252000807,0.6486139627537735,544.6079863000195,545.251310300082,545.2423131000251,,,,,,,,,,,,,548.2348151000915,1.2908496575959967,548.2419223000761,549.5262164000887,549.517866200069,539.6084004000295,539.6152381000575,544.6079863000195,544.6005982999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.2423390999902,545.251310300082,545.251310300082,545.251310300082,548.2419223000761,548.2419223000761,548.2419223000761,548.2344682000112,left,0,546.244170500082,0.12802139995619655,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M128.png,stimuli/inverted_faces/M128morph.png,stimuli/inverted_faces/M128.png,2,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,20,20,25,549.5262164000887,,,,,,,,,,,,549.5182338000741,549.5262164000887,549.5262164000887,549.5185991000617,,inverted,,,,554.5100475000218,0.538919697770869,554.5179553000489,555.0514023000142,555.0431863000849,,,,,,,,,,,,,558.0360877000494,1.2754110149291091,558.0433559999801,559.3100470000645,559.3021936999867,549.5186147000641,549.5262164000887,554.5179553000489,554.5100303000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.043201600085,555.0514023000142,555.0514023000142,555.0514023000142,558.0433559999801,558.0433559999801,558.0433559999801,558.0356949000852,right,0,556.2359871000517,0.15242950001265854,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/F16.png,stimuli/inverted_faces/F16morph.png,stimuli/inverted_faces/F16.png,2,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,21,21,21,559.3100470000645,,,,,,,,,,,,559.3024821000872,559.3100470000645,559.3100470000645,559.3027264000848,,inverted,,,,564.2947067000205,0.5086046439916991,564.3025121000828,564.803198800073,564.7946375000756,,,,,,,,,,,,,567.7870474000229,1.2767508905942757,567.7946440000087,569.0696529999841,569.0619034999982,559.3027374000521,559.3100470000645,564.3025121000828,564.294690300012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.794651400065,564.803198800073,564.803198800073,564.803198800073,567.7946440000087,567.7946440000087,567.7946440000087,567.786792900064,right,0,566.4840649000835,0.15972429991234094,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/F18.png,stimuli/inverted_faces/F18.png,stimuli/inverted_faces/F18morph.png,1,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,22,22,0,569.0696529999841,,,,,,,,,,,,569.0621521000285,569.0696529999841,569.0696529999841,569.0623921999941,,inverted,,,,574.0544861999806,0.5467097800952236,574.062285699998,574.6039676000364,574.5960359000601,,,,,,,,,,,,,577.5887038999936,1.0446191341323199,577.5963556000497,578.6377868000418,578.6300020000199,569.0624020000687,569.0696529999841,574.062285699998,574.0544697000878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.5960488000419,574.6039676000364,574.6039676000364,574.6039676000364,577.5963556000497,577.5963556000497,577.5963556000497,577.5884111999767,left,0,575.9642014000565,0.14400430000387132,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/F10.png,stimuli/inverted_faces/F10.png,stimuli/inverted_faces/F10morph.png,1,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,23,23,13,578.6377868000418,,,,,,,,,,,,578.6302664000541,578.6377868000418,578.6377868000418,578.6305162999779,,inverted,,,,583.622863400029,0.6041868573835492,583.6306686000898,584.2325486000627,584.2229464000557,,,,,,,,,,,,,587.2236988000805,1.025867795442525,587.2310191000579,588.2475187000819,588.2402109000832,578.6305256000487,578.6377868000418,583.6306686000898,583.622844700003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.2229660000885,584.2325486000627,584.2325486000627,584.2325486000627,587.2310191000579,587.2310191000579,587.2310191000579,587.2233780000824,right,0,585.1960859000683,0.15959259995725006,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M123.png,stimuli/inverted_faces/M123.png,stimuli/inverted_faces/M123morph.png,1,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,24,24,7,588.2475187000819,,,,,,,,,,,,588.2405235000188,588.2475187000819,588.2475187000819,588.2408580000047,,inverted,,,,593.2325316000497,0.6829675845609512,593.2402751999907,593.9166347000282,593.9075302000856,,,,,,,,,,,,,596.900226800004,1.143671440083945,596.9076249999925,598.0492569999769,598.0414390000515,588.2408700999804,588.2475187000819,593.2402751999907,593.2325126000214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.9075481999898,593.9166347000282,593.9166347000282,593.9166347000282,596.9076249999925,596.9076249999925,596.9076249999925,596.899853900075,left,0,594.6840055000503,0.14399609994143248,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M22.png,stimuli/inverted_faces/M22morph.png,stimuli/inverted_faces/M22.png,2,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,25,25,26,598.0492569999769,,,,,,,,,,,,598.0417750000488,598.0492569999769,598.0492569999769,598.0421427000547,,inverted,,,,603.0336502999999,0.6678338706555107,603.0415971000912,603.7004891000688,603.6921659000218,,,,,,,,,,,,,606.6850950000808,1.0700297120928977,606.6923343000235,607.7586447000504,607.7513610000024,598.0421592000639,598.0492569999769,603.0415971000912,603.0336357000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.6921798000112,603.7004891000688,603.7004891000688,603.7004891000688,606.6923343000235,606.6923343000235,606.6923343000235,606.6847076000413,right,0,604.5326150000328,0.15205589996185154,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/F21.png,stimuli/inverted_faces/F21morph.png,stimuli/inverted_faces/F21.png,2,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,26,26,22,607.7586447000504,,,,,,,,,,,,607.7516784000909,607.7586447000504,607.7586447000504,607.7519682000857,,inverted,,,,612.7439544000663,0.5310255826488659,612.7517270999961,613.2778609000379,613.2688348999945,,,,,,,,,,,,,616.261310000089,1.2890301622867386,616.2686953999801,617.5517827000003,617.5445308000781,607.7519800000591,607.7586447000504,612.7517270999961,612.7439337000251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.2688528000144,613.2778609000379,613.2778609000379,613.2778609000379,616.2686953999801,616.2686953999801,616.2686953999801,616.2609660000307,left,0,614.1403083000332,0.1520293999928981,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_InvLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/F15.png,stimuli/inverted_faces/F15morph.png,stimuli/inverted_faces/F15.png,2,faces,long,inverted,0,1,,,,,,,,,,,,,0,2,2,2,,,,,0,27,27,17,617.5517827000003,,,,,,,,,,,,617.544848700054,617.5517827000003,617.5517827000003,617.5451707000611,,inverted,,,,622.5369886000408,0.5097317513932877,622.5445284000598,623.0527354000369,623.0450073999818,,,,,,,,,,,,,626.0376413000049,1.149500742408466,626.0451148999855,627.2270355999935,627.1791222000029,617.545184000046,617.5517827000003,622.5445284000598,622.5369675999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.0450180000626,623.0527354000369,623.0527354000369,623.0527354000369,626.0451148999855,626.0451148999855,626.0451148999855,626.0373453000793,right,0,624.0606773000909,0.16734999988693744,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/M129.png,stimuli/inverted_faces/M129.png,stimuli/inverted_faces/M129morph.png,1,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,0,0,10,,,,,629.1964953000424,,,,,,,,,,,,629.189651700086,629.1964953000424,629.1964953000424,629.1901422999799,629.190162200015,upright,629.1964953000424,634.1883539999835,634.180526399985,634.1805454000132,0.6304985614320044,634.1883539999835,634.8143581000622,634.8053357000463,,,,,,,,,,,,,637.7979321000166,1.26368427542989,637.8054257000331,639.0636765999952,639.0558618999785,,,,,,,,,,,,,,,,,,,,,634.8053542000707,634.8143581000622,634.8143581000622,634.8143581000622,637.8054257000331,637.8054257000331,637.8054257000331,637.7975045000203,left,0,635.6765441000462,0.1520596999907866,627.2238979000831,627.2270355999935,629.1792810000479,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
stimuli/inverted_faces/faces_stimuli_UpLong.csv,0,5.0,0.5,3,1,0.41,stimuli/inverted_faces/F21.png,stimuli/inverted_faces/F21morph.png,stimuli/inverted_faces/F21.png,2,faces,long,upright,1,0,,,,,,,,,,,,,0,3,3,3,0,1,1,15,,,,,639.0636765999952,,,,,,,,,,,,639.0561339000706,639.0636765999952,639.0636765999952,639.0563784000697,639.0563892000355,upright,639.0636765999952,644.0563573000254,644.0483047000598,644.048320800066,0.6215399054132722,644.0563573000254,644.6727379000513,644.6650132000213,,,,,,,,,,,,,647.657942000078,1.1913080229199404,647.6651414000662,648.8488199000712,648.8409692000132,,,,,,,,,,,,,,,,,,,,,644.6650237999856,644.6727379000513,644.6727379000513,644.6727379000513,647.6651414000662,647.6651414000662,647.6651414000662,647.6576033000601,right,0,645.6439199000597,0.1520318000111729,,,,,,,,,,,,,,,,,,,P002,1,2,False,False,False,False,2025-02-11_15h51.37.847,inversion_effect,2024.1.0,None,2025-02-11 15h52.00.114992 -0800,
