5.7688 	ERROR 	Plugin `psychopy-cedrus` entry point requires module `psychopy_cedrus`, but it cannot be imported.
16.3298 	EXP 	image_probePrac_up_left: autoDraw = False
16.3298 	EXP 	image_probePrace_up_right: autoDraw = False
16.3298 	EXP 	image_probePrac_up_left: autoDraw = False
16.3298 	EXP 	image_probePrace_up_right: autoDraw = False
16.3298 	EXP 	text_iti: text = ''
16.3298 	EXP 	text_iti: autoDraw = True
17.1190 	INFO 	saved data to /Users/gilliangrennan/Downloads/inverted-faces-psychopy-main/data/sub-001_task-inversion_effect_2025-01-21_10h30.07.108trials_practice_up.csv
17.1212 	DEBUG 	Read csv file with pandas: stimuli/practice_stimuli.csv
17.1219 	DEBUG 	Clearing unnamed columns from stimuli/practice_stimuli.csv
17.1224 	EXP 	Imported stimuli/practice_stimuli.csv as conditions, 1 conditions, 4 params
17.1227 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
17.1229 	EXP 	New trial (rep=0, index=0): OrderedDict([('target_list', 'stimuli/inverted_faces/F10.png'), ('probe_L', 'stimuli/inverted_faces/F10morph.png'), ('probe_R', 'stimuli/inverted_faces/F10.png'), ('correct_resp', 2)])
17.1294 	EXP 	text_iti: autoDraw = False
17.1294 	EXP 	text_iti: autoDraw = False
17.1294 	EXP 	text_fixation: autoDraw = True
17.6360 	EXP 	text_fixation: autoDraw = False
17.6360 	EXP 	text_fixation: autoDraw = False
17.6360 	EXP 	image_target_inverted: image = 'stimuli/inverted_faces/F10.png'
17.6360 	EXP 	image_target_inverted: autoDraw = True
22.6475 	EXP 	image_target_inverted: autoDraw = False
22.6475 	EXP 	image_target_inverted: autoDraw = False
22.6475 	EXP 	text_isi: text = '+'
22.6475 	EXP 	text_isi: autoDraw = True
23.2112 	INFO 	Keyboard events cleared
23.2103 	EXP 	text_isi: autoDraw = False
23.2103 	EXP 	text_isi: autoDraw = False
23.2103 	EXP 	image_probePrac_inv_left: image = 'stimuli/inverted_faces/F10morph.png'
23.2103 	EXP 	image_probePrace_inv_right: image = 'stimuli/inverted_faces/F10.png'
23.2103 	EXP 	image_probePrac_inv_left: autoDraw = True
23.2103 	EXP 	image_probePrace_inv_right: autoDraw = True
24.1539 	DATA 	Keypress: right
26.2140 	EXP 	image_probePrac_inv_left: autoDraw = False
26.2140 	EXP 	image_probePrace_inv_right: autoDraw = False
26.2140 	EXP 	image_probePrac_inv_left: autoDraw = False
26.2140 	EXP 	image_probePrace_inv_right: autoDraw = False
26.2140 	EXP 	text_iti: text = ''
26.2140 	EXP 	text_iti: autoDraw = True
26.9557 	INFO 	saved data to /Users/gilliangrennan/Downloads/inverted-faces-psychopy-main/data/sub-001_task-inversion_effect_2025-01-21_10h30.07.108trials_practice_inv.csv
26.9922 	INFO 	Keyboard events cleared
26.9914 	EXP 	text_iti: autoDraw = False
26.9914 	EXP 	text_iti: autoDraw = False
